bnf_class_code,peak_trough_ratio,ptr_lci,ptr_uci,peak_month,trough_month,amp_annual,amp_semiannual,n_peaks,seasonal_reproducibility,stl_seasonal_strength,stl_trend_strength,aic_1h,aic_2h,modality,bnf_class_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,class_q_bh,class_significant,inference_scope,multiplicity_family
120103,1.1069645226574,1.07347838289257,1.14796877538769,Mar,Nov,0.0214139675069953,0.0403668805569369,2,0.535515244607886,0.652274378018777,0.924092336445477,784.752979026646,712.561069448325,"bimodal (2 harmonics, 2 peaks)",Removal of ear wax and other substances,2.1391525581224e-18,poisson,HAC-Wald,6.04739064867381,1.33718233707599e-05,1.00751885678818e-06,10.5581531178078,FALSE,,0.0214093021186087,0.000446975597529173,0.0192852624914049,-0.0354621445563522,TRUE,,1.47066738370915e-17,TRUE,primary_inferential,all_eligible_classes
090201,1.10539427576134,1.07853098264042,1.14212481103077,Jul,Dec,0.0454103138972659,0.0162962049265749,1,0.47476792972319,0.626448018027487,0.863165628185249,913.517438595183,911.895470264833,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Oral preparation for fluid and electrolyte imbalance,2.79445014443342e-07,negbin,NB-LRT,102.575164847216,1.06555616144462e-06,0.143496604070752,,,968.277139869592,-0.0196853920561982,-0.0409216562206613,0.0162946368071114,0.000226067099010987,TRUE,,8.65885960246975e-07,TRUE,primary_inferential,all_eligible_classes
130503,1.10418002261689,1.08457657395445,1.1373101436377,Apr,Sep,0.04815849512337,0.0094649489946153,1,0.575066578617483,0.694552625560121,0.980320078955157,2913.32625589592,2845.8275485315,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Drugs affecting the immune response,6.28967479156671e-15,poisson,HAC-Wald,55.9501244886958,1.12371010431279e-08,0.00335635824488889,3.95669415621855,FALSE,,0.0480841102204135,-0.00267563017974663,-0.00446401256727398,0.00834612792077196,TRUE,,3.37494744913336e-14,TRUE,primary_inferential,all_eligible_classes
090202,1.10262014425406,1.08316563446438,1.13531061627019,Dec,Aug,0.0434735425408502,0.0211132820420124,2,0.566089138594957,0.681043719533734,0.453978408158909,770.296999714221,761.191663167614,"bimodal (2 harmonics, 2 peaks)",Parent prepn for fluid and electrolyte imb,1.73556424201412e-09,negbin,NB-LRT,17.8839914654976,3.81094199487172e-10,0.0714001536367234,,,1508.08347983102,0.0171180603369999,0.0399614928568734,0.00762960080171739,0.0196865403306929,TRUE,,6.15845376198558e-09,TRUE,primary_inferential,all_eligible_classes
050102,1.09651932302283,1.06860843575915,1.13222673184559,Dec,May,0.0431121679318929,0.00894566045795129,1,0.426969867984659,0.365554904732833,0.298632376483181,896.711360085523,898.804687525611,unimodal (1 harmonic preferred),Cephalosporins and other beta-lactams,1.42849334664464e-06,negbin,NB-LRT,92.0884766281431,0.000649593830547178,0.0905319736324246,,,1033.17080062758,-0.00920067149624489,0.0421189585318289,0.0077227908587405,0.00451479151025908,TRUE,,4.30504844194276e-06,TRUE,primary_inferential,all_eligible_classes
131002,1.09536238668227,1.07506679517764,1.1847476477714,Aug,Dec,0.0433880720445926,0.016207618000713,2,0.510302003034691,0.585077115550553,0.882780295780227,16147.2820834657,15316.6529700771,"bimodal (2 harmonics, 2 peaks)",Antifungal preparations,8.13874144972882e-05,poisson,HAC-Wald,364.893942726102,6.99518182007074e-09,0.00949374835134409,0.988684726671532,FALSE,,-0.00369832880154477,-0.0432301649293918,-0.00137080805759858,-0.0161495438488602,TRUE,,0.000226648496068398,TRUE,primary_inferential,all_eligible_classes
090103,1.09057133636029,1.05382591322322,1.14840219802499,Jul,Apr,0.0333043733530753,0.0208808859558182,2,0.353971803910236,0.445250838595309,0.553838738498263,448.029085743218,446.963484470746,"bimodal (2 harmonics, 2 peaks)","Hypoplastic,haemolytic and renal anaemias",0.00186569215022089,poisson,Poisson-LRT,1.15647122593001,0.575265803366528,0.138878123393162,,,,-0.0333032009822504,0.00027944369176669,0.0163583110271664,0.0129775598106259,TRUE,,0.00398497352474364,TRUE,primary_inferential,all_eligible_classes
130400,1.08979112605124,1.06091335991799,1.13436140920518,Mar,Oct,0.0423631784047678,0.00537930823449404,1,0.450241592810776,0.660167635392839,0.198917384555961,1155.90163830668,1159.44506857544,unimodal (1 harmonic preferred),Topical corticosteroids,0.000305558340311728,negbin,NB-LRT,1634.65889293477,1.53125409225191e-07,0.0556323132746279,,,670.9619225288,0.0402341186431939,-0.013261017365179,0.00533540297689137,0.000685880569686945,TRUE,,0.000772676262857242,TRUE,primary_inferential,all_eligible_classes
060104,1.08955053816695,1.07483408778429,1.11018697158642,Jul,Dec,0.0397558578390702,0.0140039300337609,1,0.579098958440817,0.558320706819579,0.752897330020895,2042.3064766933,1886.235654342,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Treatment of hypoglycaemia,6.68093331043799e-33,poisson,HAC-Wald,31.8765840476075,2.3228185394916e-08,0.0362899630969283,0.63556651236137,FALSE,,-0.0188678553864702,-0.0349933174425576,0.0138671168192749,0.00195272310147956,TRUE,,7.73581751734925e-32,TRUE,primary_inferential,all_eligible_classes
070202,1.08516514325709,1.04509829438485,1.13795250910813,Sep,May,0.0271215797907489,0.0202923058909639,2,0.531426921497649,0.505705457239998,0.25204181959105,6829.88802352786,6131.34853072916,"bimodal (2 harmonics, 2 peaks)",Vaginal and vulval infections,0.00242987722453505,poisson,HAC-Wald,136.372188070547,1.50496883096522e-09,0.00202400955572135,0.247021922390715,FALSE,,-0.0220715200037715,0.0157616019195091,0.00835817744200407,-0.0184910396738642,TRUE,,0.00509117132759724,TRUE,primary_inferential,all_eligible_classes
131003,1.08353464881279,1.06634851625324,1.10654852835712,Dec,Aug,0.0339596102020291,0.0127041154702289,1,0.355648781635626,0.484771739256784,0.87308173048617,938.928654173195,915.558344709698,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Antiviral preparations,8.52168709263991e-22,poisson,HAC-Wald,9.63905225698031,1.39640981436339e-06,0.0142826745597037,1.04175222789527,FALSE,,0.0180839694399142,0.0287441328686396,-0.00374128569462932,0.0121407302594231,TRUE,,7.21065830915685e-21,TRUE,primary_inferential,all_eligible_classes
120202,1.08014730180041,1.05424468072998,1.12192394292826,Jan,Sep,0.0351441430742735,0.00994798062458771,1,0.261895683106919,0.255688766966176,0.12500123705646,802.622048135148,804.756117367651,unimodal (1 harmonic preferred),Topical nasal decongestants,0.000592309980565307,negbin,NB-LRT,36.7843453260882,3.73458448895217e-07,0.200693941585367,,,826.515386804422,0.0320986210020983,0.0143104619837607,0.00716564385776703,0.00690042510363079,TRUE,,0.00140116339488567,TRUE,primary_inferential,all_eligible_classes
130502,1.07754843194025,1.06751346000675,1.09551616373415,Apr,Oct,0.0380624563029663,0.00211547372602985,1,0.525596827358873,0.566738613375785,0,5268.47267252205,5260.32548615277,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Preparations for psoriasis,1.0048703203953e-56,poisson,HAC-Wald,114.395095314566,9.29181866679716e-08,0.00373000308667204,7.51409329919271,FALSE,,0.0286614614779229,-0.0250453829231011,-0.0017030093731372,-0.00125498532283428,TRUE,,2.00974064079059e-55,TRUE,primary_inferential,all_eligible_classes
130602,1.07733921772476,1.05434733238207,1.11696064320648,Mar,Oct,0.0372903716125371,0.00497294676064151,1,0.429130460791426,0.463313048431134,0.921144954155623,695.10695068413,698.618402697553,unimodal (1 harmonic preferred),Oral preparations for acne,0.000372271803373037,negbin,NB-LRT,12.1499169074117,9.97038066110911e-06,0.0629049636602733,,,933.962862972457,0.037182836444337,-0.0028299273762409,0.00153617537523455,-0.00472973199036667,TRUE,,0.000920222435304135,TRUE,primary_inferential,all_eligible_classes
130300,1.07307903402858,1.04313308351539,1.12506950308154,Apr,Nov,0.0295763658754858,0.0136865302150963,1,0.148398399903201,0.371129397415884,0.87922108480088,824.732609174622,826.075546900276,unimodal (1 harmonic preferred),Topical local anaesthetics and antipruritics,0.0136829355379452,negbin,NB-LRT,52.5898693899152,4.04932087624943e-10,0.222700665204823,,,625.446576659487,0.0228315818182317,-0.0188010715140919,-0.000837928910571463,-0.0136608559200942,TRUE,,0.0257285967380165,TRUE,primary_inferential,all_eligible_classes
060401,1.06845459312832,1.04874508350181,1.0995555471776,Jul,Feb,0.0331262855081777,0.00237416751302517,1,0.449000562048072,0.334012544190069,0.959490142219019,1120.65774669684,1124.48515507206,unimodal (1 harmonic preferred),Female sex hormones and their modulators,4.03311619917895e-05,negbin,NB-LRT,814.947172104426,2.87464423793485e-06,0.84475308676891,,,1292.55733683938,-0.0217338316329346,-0.0249998270818132,-3.33009674611569e-05,0.00237393395558307,TRUE,,0.000113754559464022,TRUE,primary_inferential,all_eligible_classes
110303,1.06626820342963,1.04582022938871,1.09535064083088,Jan,Oct,0.0204146612873097,0.0179067102488759,2,0.260981951558711,0.242155845942337,0.842288808062544,527.703275094589,522.332156776063,"bimodal (2 harmonics, 2 peaks)",Antivirals,3.73668930488198e-10,poisson,HAC-Wald,1.93751791594003,0.0505968867085177,0.0119588956003684,9.56253675082913,FALSE,,0.0195265574289063,0.00595583331291313,0.0137959084113599,0.0114159179675822,TRUE,,1.44223095977901e-09,TRUE,primary_inferential,all_eligible_classes
050111,1.06525730187415,1.03773264013459,1.10476734869418,Sep,Jun,0.0144428144076523,0.0227655779164201,2,0.489734062150509,0.629158729939001,0.61479271016151,3687.28234563512,3185.76781850101,"bimodal (2 harmonics, 2 peaks)","Metronidazole, tinidazole and ornidazole",0.000754246203189646,poisson,HAC-Wald,63.9057777611424,2.15231746610153e-09,0.000105145622319114,6.44466135019438,FALSE,,-0.00680068774715098,0.0127414886955819,0.00643527669544333,-0.0218370957712255,TRUE,,0.00172848088230961,TRUE,primary_inferential,all_eligible_classes
050201,1.06278130995237,1.0390230011794,1.11189397275055,Aug,Jan,0.0294301222098839,0.00510985580093549,1,0.310267192286928,0.294864642730605,0.557987134750422,889.195218158304,892.832166204695,unimodal (1 harmonic preferred),Triazole antifungals,0.0256031767800988,negbin,NB-LRT,109.307900299948,7.36604147465138e-10,0.247673801160262,,,600.226265443027,-0.0197412940057181,-0.0218268963498822,0.00304141398079314,-0.00410614506609181,TRUE,,0.045794299931884,TRUE,primary_inferential,all_eligible_classes
050108,1.06164934964616,1.04511540449761,1.0976580913471,Nov,Jun,0.0302907324729368,0.00827160421974779,1,0.442339874677269,0.575220513240617,0.343272920056693,954.003159894608,956.030493497383,unimodal (1 harmonic preferred),Sulfonamides and trimethoprim,0.000142650170138692,negbin,NB-LRT,143.833470638384,1.59677421238284e-11,0.0777487990374391,,,1254.45161097265,-0.00633436361030023,0.0296210113162858,0.0028799200974657,-0.00775406323164588,TRUE,,0.000378108884704967,TRUE,primary_inferential,all_eligible_classes
010702,1.06114478779125,1.04920579044978,1.07564758270939,Mar,Jul,0.0238862592988871,0.0119001579469467,2,0.396259552714396,0.432619729358412,0,7599.71559028129,7310.99590039259,"bimodal (2 harmonics, 2 peaks)",Compound haemorrhoidal preparations with corticosteroid,5.47167016471905e-18,poisson,HAC-Wald,166.261693800077,6.09621175962059e-08,6.77756554381404e-05,12,TRUE,,0.021966639520851,0.00938190446842522,-0.000507352678517174,-0.0118893377621245,TRUE,,3.54049245952409e-17,TRUE,primary_inferential,all_eligible_classes
130201,1.06070720781939,1.04798263810189,1.07944910299479,Apr,Oct,0.0296816761727772,0.000607081402600443,1,0.371022740071657,0.429130917921909,0.315645796581369,21733.635300852,21733.3902686063,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Emollients,6.22769229135326e-19,poisson,HAC-Wald,524.900893976471,1.13922067100976e-07,0.0208916177382322,6.79490526589169,FALSE,,0.0237421331503125,-0.0178132819519155,-0.000106446561377729,0.000597676299475041,TRUE,,4.56697434699239e-18,TRUE,primary_inferential,all_eligible_classes
030200,1.06063173124634,1.04795305869492,1.07347316776753,Dec,Aug,0.0207404787702816,0.0136807923028486,2,0.308739157827141,0.468560371934195,0.527286874665863,69945.235236496,60659.2539271635,"bimodal (2 harmonics, 2 peaks)",Corticosteroids (respiratory),5.7573277320653e-31,poisson,HAC-Wald,1493.48868909051,6.1751064351453e-08,2.3508646621595e-05,2.41823635397516,FALSE,,0.00686060704895206,0.0195729285121151,-0.00555358109539403,0.0125028722720247,TRUE,,5.7573277320653e-30,TRUE,primary_inferential,all_eligible_classes
131001,1.05873025949352,1.03697555739158,1.10548069220085,Apr,Dec,0.0197767869300993,0.0134230167782838,2,0.342757073905462,0.294001133243584,0.354263565108649,10834.7954276708,10356.4551776159,"bimodal (2 harmonics, 2 peaks)",Antibacterial preparations,0.00580638525052312,poisson,HAC-Wald,241.967838391181,2.04058852427985e-09,0.00075193555628672,2.19614645857186,FALSE,,0.00774528907901355,-0.0181970271847096,-0.00520649697037797,-0.012372136789073,TRUE,,0.0117193096799549,TRUE,primary_inferential,all_eligible_classes
010102,1.05810481378546,1.04438516169949,1.08044452939256,Dec,Jul,0.0272441064925918,0.00494351284332969,1,0.210197327884149,0.170648767327944,0.111992777069154,12857.906175856,12660.3212560784,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Compound alginates and proprietary indigestion preparations,2.50598269871574e-10,poisson,HAC-Wald,298.609412907656,9.13502716141731e-09,0.043290166007456,2.63911578567201,FALSE,,0.0117036234982629,0.0246021652622405,-0.00335112494455887,0.00363431985908243,TRUE,,9.844932030669e-10,TRUE,primary_inferential,all_eligible_classes
010701,1.05708069796606,1.04401540529249,1.07087520299989,Feb,Jun,0.0208719064580871,0.0113729566732182,2,0.392384472743907,0.520727605139631,0.38367808824003,1452.30085605435,1411.3182057167,"bimodal (2 harmonics, 2 peaks)",Soothing haemorrhoidal preparations,4.94540341404628e-21,poisson,HAC-Wald,21.041818068203,1.84528280105449e-08,0.000888378616950791,12,TRUE,,0.00949774678892068,0.0185857279956607,0.00391459822037575,-0.010678017805938,TRUE,,3.88567411103636e-20,TRUE,primary_inferential,all_eligible_classes
050107,1.0557107273192,1.03705309169285,1.08455026476375,Sep,Apr,0.0251266278858295,0.00619625643429891,1,0.25914482890371,0.160976871971582,0.939869897644154,776.583596998768,779.222480992437,unimodal (1 harmonic preferred),Some other antibacterials,0.000839546740036727,negbin,NB-LRT,21.052428662131,2.24915202530082e-09,0.176351249259564,,,1630.67475365834,-0.0232456252306029,0.00953878066375899,0.00462761585123012,-0.00412052973937021,TRUE,,0.00188469676334775,TRUE,primary_inferential,all_eligible_classes
131103,1.05372914958452,1.03290106003562,1.09079237545728,Apr,Jan,0.0200157621502744,0.0124310046874598,2,0.418876091841396,0.507379200132148,0.787014006434016,568.815938725121,566.125602792406,"bimodal (2 harmonics, 2 peaks)",Cationic surfactants and soaps,0.00046960849120984,poisson,HAC-Wald,2.53826137434988,0.00804726731268929,0.0224704167430524,4.98628554784174,FALSE,,0.00864682316670203,-0.0180516809073322,-0.0116538702989687,-0.00432633616290532,TRUE,,0.00112297682680614,TRUE,primary_inferential,all_eligible_classes
130601,1.05165090499525,1.03210614918831,1.10366868763974,Mar,Jun,0.00157978776154079,0.0242803525327693,2,0.523481973569683,0.69414529888835,0.466763419761655,12244.1206748429,10538.8071679581,"bimodal (2 harmonics, 2 peaks)",Topical preparations for acne,0.02627437126806,poisson,HAC-Wald,245.449823277632,6.05684135286238e-10,5.83686527465543e-05,2.29095367680766,FALSE,,0.000261508250646653,0.00155799319843117,0.000678904927367528,-0.0242708592187247,TRUE,,0.0462428934317855,TRUE,primary_inferential,all_eligible_classes
100302,1.04726545392499,1.04274836631905,1.05880592149483,Sep,Jan,0.0210560578954192,0.00930419994832073,2,0.241905505996625,0.430407893150585,0.365596266521096,24164.3968945799,22960.7329076844,"bimodal (2 harmonics, 2 peaks)","Rubefacients, topical NSAIDs, capsaicin and poultices",6.37851271027404e-61,poisson,HAC-Wald,553.365984999553,2.20556100441986e-09,0.000931370124331754,12,TRUE,,-0.0101345220774591,-0.0184566799928032,-0.00727889414127935,-0.00579532887404853,TRUE,,1.55919199584476e-59,TRUE,primary_inferential,all_eligible_classes
040400,1.04618558560338,1.02561037237576,1.07951761496973,Apr,Aug,0.0165557468006163,0.00985830634558953,2,0.508086522428926,0.619037817300848,0.986152265123679,11973.3093728092,11449.330299121,"bimodal (2 harmonics, 2 peaks)",CNS stimulants and drugs used for ADHD,0.0132844812609864,poisson,HAC-Wald,267.527991524233,7.06302694166356e-08,0.00109419544351286,0.428009301684846,FALSE,,0.0162534949447581,-0.00314907195961597,-0.00981431657822896,0.000930265610345289,TRUE,,0.0251947058398018,TRUE,primary_inferential,all_eligible_classes
021100,1.04577568621727,1.03435168137662,1.06094872015284,Aug,Dec,0.0166057888690145,0.00966689363479581,2,0.565907095937675,0.482978901202332,0.811697622054817,4499.1256952703,4396.20846007596,"bimodal (2 harmonics, 2 peaks)",Antifibrinolytic drugs and haemostatics,2.22165544729278e-12,poisson,HAC-Wald,93.6335500222702,7.98493197150995e-08,7.18379570274763e-08,12,TRUE,,-0.00540741220264086,-0.0157007043546784,0.0034217287118259,-0.00904105110975057,TRUE,,1.08614266312091e-11,TRUE,primary_inferential,all_eligible_classes
070301,1.04174213079212,1.02917460295667,1.06178354522735,Jul,Nov,0.0153715113910998,0.00909329556769418,2,0.430015356409694,0.484460208753694,0.968548160700816,10682.2646850936,10253.3686181359,"bimodal (2 harmonics, 2 peaks)",Combined hormonal contraceptives and systems,2.88416887699489e-09,poisson,HAC-Wald,237.423273141459,1.00387149259626e-06,7.78582055508403e-05,3.4878455781987,FALSE,,0.000754647320093803,-0.0153529759287568,0.00825743854519052,0.00380824539044539,TRUE,,9.91433051466992e-09,TRUE,primary_inferential,all_eligible_classes
130101,1.03645774577929,1.02640005300387,1.05982015394191,May,Oct,0.0182043824148398,0.000672548313449191,1,0.229901189363925,0.262900480297011,0.949788251089156,612.656563483338,616.621924273393,unimodal (1 harmonic preferred),Management of skin conditions,0.000151323203843561,poisson,HAC-Wald,3.10995416390176,0.000317614801972554,0.049726358185212,0.0653582053621488,FALSE,,0.0129364696838833,-0.0128080947538538,-0.000203074416816209,0.000641156778922369,TRUE,,0.000391660057006864,TRUE,primary_inferential,all_eligible_classes
020202,1.03375290032409,1.02589008093811,1.05022507280798,Jul,Feb,0.0153794402349237,0.00423458615130705,1,0.013907537451861,0,0,29073.4654507635,28610.6194956975,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Loop diuretics,8.97518325563555e-40,poisson,HAC-Wald,693.989926074835,6.05289231166321e-09,3.39026444584611e-06,7.9933105814911,FALSE,,-0.0082375664536227,-0.0129872892037461,0.000523674924700995,0.00420208096615009,TRUE,,1.23408769764989e-38,TRUE,primary_inferential,all_eligible_classes
040101,1.03352114560113,1.02651178505943,1.05056597227841,Feb,Jun,0.0149580412365773,0.00430850373192157,1,0.0676321112823274,0.311275379652292,0.297562450568227,20002.8316794267,19722.393666296,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Hypnotics,1.69854137489337e-13,poisson,HAC-Wald,472.918410769901,6.04067089015593e-10,0.00238220299267633,6.16070597689011,FALSE,,0.00533481655875218,0.0139743597320096,0.00161403807358192,-0.00399475725232586,TRUE,,8.49270687446684e-13,TRUE,primary_inferential,all_eligible_classes
020702,1.03192821834003,1.0193263652331,1.0525625372158,Nov,Apr,0.0141500870897315,0.00438499830650175,1,-0.100240963619263,0.159992798952065,0.987845693238957,1145.63624303905,1140.16076914136,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Vasoconstrictor sympathomimetics,7.99350184640877e-06,poisson,HAC-Wald,13.9943851812449,5.08979739611761e-08,0.000443605232850364,4.77844402169635,FALSE,,-0.0111992335254133,0.00864882264185392,0.000773934420697456,0.00431615982795852,TRUE,,2.31390842922359e-05,TRUE,primary_inferential,all_eligible_classes
130900,1.02727533882509,1.01631293223625,1.04773688696678,Sep,Jan,0.00734140852230701,0.00912656225706222,2,0.23480793593037,0.359271187067991,0.311684256743962,6816.37681511906,6609.70101898924,"bimodal (2 harmonics, 2 peaks)",Shampoo and other preparations for scalp and hair conditions,0.00233927342355974,poisson,HAC-Wald,147.777404226208,3.59397775497598e-07,9.29037958017354e-05,12,TRUE,,-0.00464827271901472,-0.00568241496382176,-0.00680409373466411,-0.00608263487988037,TRUE,,0.00494846301137637,TRUE,primary_inferential,all_eligible_classes
090502,1.02660219711004,1.01728222585542,1.05093413755117,Sep,Mar,0.013127629925621,0.00200365035421516,1,0.0662058951287843,0.318678093379134,0.784147130810141,1015.39715486263,1017.78477159696,unimodal (1 harmonic preferred),Phosphorus,0.00827047818432251,poisson,HAC-Wald,11.1690018320609,1.72667511374622e-08,0.0105505154134562,5.46035188332304,FALSE,,-0.0131272556614979,9.91275023937447e-05,0.00100370964971501,0.00173412274104676,TRUE,,0.016540956368645,TRUE,primary_inferential,all_eligible_classes
070302,1.02616098975948,1.01479301559267,1.04461721754177,Feb,Oct,0.00806212646983437,0.00742734173357188,2,0.421258460441727,0.382109499501418,0.856312557506091,17578.350940342,17140.9382779549,"bimodal (2 harmonics, 2 peaks)",Progestogen-only contraceptives,0.000148250541168724,poisson,HAC-Wald,408.303679268353,3.41112842924092e-08,7.7228156784015e-06,12,TRUE,,0.00751503893967631,-0.00291925897288211,0.00739482653515964,0.000694223121307152,TRUE,,0.000388275226870467,TRUE,primary_inferential,all_eligible_classes
020204,1.02610941405281,1.01401839556431,1.0436599831977,Oct,Feb,0.0104520010490556,0.00473718525971871,1,-0.113141267869141,0.165053937012783,0.982105800294262,1139.76174459182,1133.41776256829,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Potassium sparing diuretics and compounds,0.00566574784917059,poisson,HAC-Wald,13.8408039114845,1.12935033457223e-08,0.000260360712749597,3.04122407367291,FALSE,,-0.0104511796627957,-0.000131032764699371,-0.00442966697701822,0.00167898024336515,TRUE,,0.0115413382112734,TRUE,primary_inferential,all_eligible_classes
030302,1.02539112422676,1.01957509219165,1.03470799887153,Dec,Sep,0.00523456553777845,0.00960031689078334,2,0.00815062714463113,0,0.775215574349717,11806.291935989,10968.165609084,"bimodal (2 harmonics, 2 peaks)",Leukotriene receptor antagonists,6.34507337576277e-11,poisson,HAC-Wald,255.63399131764,4.11949195258474e-08,5.03942023070136e-05,6.6951112169444,FALSE,,0.00492020260430411,0.0017866960295184,-0.00279773813308905,0.00918361289156502,TRUE,,2.73709047581924e-10,TRUE,primary_inferential,all_eligible_classes
050401,1.02528464609315,1.01880445466662,1.04286779262699,Sep,Mar,0.0125265732518308,0.00230757755525803,1,-0.0829965604781347,0.172061074136175,0.904467943482227,5577.88926526807,5558.33165845639,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Antimalarials,1.67602927127914e-14,poisson,HAC-Wald,121.383500547767,3.23352174328377e-10,1.32594124215846e-05,12,TRUE,,-0.0124851387717003,-0.00101801143651227,-5.58340158441927e-05,0.00230690197802276,TRUE,,8.77920094479552e-14,TRUE,primary_inferential,all_eligible_classes
030700,1.02491423759012,1.01979567719989,1.03508726302474,Dec,Aug,0.00924979046262564,0.00551571579299102,2,-0.15159059234646,0,0.928117763951173,9663.55547020429,9435.23770621367,"bimodal (2 harmonics, 2 peaks)",Mucolytics,5.04876995373256e-17,poisson,HAC-Wald,217.327656334888,1.31249783449984e-08,6.26190559072093e-07,10.4374999117916,FALSE,,0.00265065280573985,0.00886186567862003,-0.00103097012462219,0.00541850729548158,TRUE,,3.00197132384098e-16,TRUE,primary_inferential,all_eligible_classes
100101,1.02477521319937,1.02096661863443,1.04349050642466,Apr,Dec,0.00988193965955266,0.00677678697421785,2,0.106715431276928,0.0735940328769534,0.13122877288036,32968.037575995,31994.8931455819,"bimodal (2 harmonics, 2 peaks)",Non-steroidal anti-inflammatory drugs,1.31801598012689e-10,poisson,HAC-Wald,779.271076987878,8.64480015981839e-09,0.00517067140937011,7.99846743914059,FALSE,,-0.00203942529866359,-0.00966920244312894,-0.00327772691015489,-0.00593138668410476,TRUE,,5.27206392050756e-10,TRUE,primary_inferential,all_eligible_classes
090101,1.02389057280009,1.01874212938708,1.04177698712704,Jul,Feb,0.0118602684151217,0.00192816615935765,1,0.0695082622932048,0,0.701443614100549,22496.6978951172,22434.9642268117,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Iron-deficiency anaemias,7.62360384044771e-16,poisson,HAC-Wald,540.682469202911,5.03201323460775e-08,0.000860611568811898,12,TRUE,,-0.00717278781359187,-0.00944547944044776,-0.00170062330699163,0.000908683171302784,TRUE,,4.30049447409871e-15,TRUE,primary_inferential,all_eligible_classes
010402,1.02353930826184,1.01578301656906,1.0408407263631,Jul,Mar,0.0110193293282716,0.00275840984983436,1,-0.0942521711078125,0.170734064722425,0.0598077440707957,4391.55390503847,4369.97599690954,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Antimotility drugs,7.14324568042185e-07,poisson,HAC-Wald,92.1352552287555,2.97049272361889e-08,0.000239985382907926,5.04255266768532,FALSE,,-0.010222386030697,-0.0041144188756514,0.000295565349565563,0.00274252912907036,TRUE,,2.18265840235112e-06,TRUE,primary_inferential,all_eligible_classes
010301,1.02347962441552,1.01616892689336,1.03703180485835,Nov,Apr,0.0104669792955486,0.00394679175653331,1,-0.0819599250888278,0,0.99380950664047,7502.3938048306,7412.91739580313,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",H2-receptor antagonists,1.83653576003551e-06,poisson,HAC-Wald,167.286314495114,4.9081805097146e-07,1.75915624779366e-05,6.78293563018824,FALSE,,-0.005019852476676,0.00918470123008102,-0.00105044020204646,0.00380443695589293,TRUE,,5.45997117848395e-06,TRUE,primary_inferential,all_eligible_classes
090604,1.02339307954381,1.01758537984543,1.03927426400157,Apr,Aug,0.0102368167937347,0.00375730677274676,1,-0.0806729570531935,0,0.551759224028088,59777.2887837242,59012.0345737796,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Vitamin D,1.01333173532885e-19,poisson,HAC-Wald,1451.40762486552,2.87394048057109e-09,2.21472252888155e-05,12,TRUE,,0.00977646059726649,0.00303533132599793,-0.00357398792578098,0.00115929482483984,TRUE,,7.68734419904648e-19,TRUE,primary_inferential,all_eligible_classes
041100,1.02258998713536,1.01368902232101,1.04131118975593,Nov,Mar,0.00835029438564898,0.0050082442286299,2,-0.113830090906812,0,0.813876956288283,10121.5994594682,9906.29025592139,"bimodal (2 harmonics, 2 peaks)",Dementia,7.76399689638637e-11,poisson,HAC-Wald,228.983402595072,3.95875677557092e-09,2.55230781178728e-05,12,TRUE,,-0.00567474625304101,0.00612573842818953,-0.00164868681803502,0.00472909526544372,TRUE,,3.28476791770192e-10,TRUE,primary_inferential,all_eligible_classes
060301,1.02252053409987,1.01585753025035,1.04034092177908,Dec,Apr,0.00993966894007076,0.00294299843518436,1,-0.131453482195766,0,0.855164973944116,2015.587297559,2008.21664039553,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",Replacement therapy,2.76736407632453e-09,poisson,HAC-Wald,34.4264962173639,4.18470028663753e-07,2.20377283504103e-05,7.94020967234257,FALSE,,-0.00486369819530118,0.00866841730093974,0.00113519089303933,0.00271524979069296,TRUE,,9.66381106018091e-09,TRUE,primary_inferential,all_eligible_classes
030102,1.02235408048233,1.01487000212454,1.03557893488086,Dec,Aug,0.00698025801924787,0.0064722345742028,2,-0.10492779973202,0.183573288574104,0.983198449414333,7690.81103815153,7434.21976940419,"bimodal (2 harmonics, 2 peaks)",Antimuscarinic bronchodilators,2.96069984013973e-05,poisson,HAC-Wald,167.843927937038,1.62954793604373e-09,1.4111074223333e-05,4.69235631401784,FALSE,,0.000543773848917904,0.00695904533801204,-0.003490233209143,0.00545051305193388,TRUE,,8.45914240039922e-05,TRUE,primary_inferential,all_eligible_classes
