bnf_class_code,bnf_class_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,class_q_bh,class_significant,inference_scope,multiplicity_family
030302,Leukotriene receptor antagonists,6.34507337576277e-11,poisson,HAC-Wald,255.63399131764,4.11949195258474e-08,5.03942023070136e-05,6.6951112169444,FALSE,,0.00492020260430411,0.0017866960295184,-0.00279773813308905,0.00918361289156502,TRUE,,2.73709047581924e-10,TRUE,primary_inferential,all_eligible_classes
041100,Dementia,7.76399689638637e-11,poisson,HAC-Wald,228.983402595072,3.95875677557092e-09,2.55230781178728e-05,12,TRUE,,-0.00567474625304101,0.00612573842818953,-0.00164868681803502,0.00472909526544372,TRUE,,3.28476791770192e-10,TRUE,primary_inferential,all_eligible_classes
120101,Otitis externa,9.70980248727624e-11,negbin,NB-LRT,264.442634000617,5.51015756893392e-08,0.301086413731903,,,680.834732472916,-0.0414489444104962,0.0553652107765142,0.034002657848435,-0.0133086878722656,TRUE,,4.03048405132221e-10,TRUE,primary_inferential,all_eligible_classes
050112,Quinolones,1.01242620690455e-10,negbin,NB-LRT,31.0245650514477,8.87126904928193e-09,0.195458974458422,,,1373.77697440379,-0.00286223261540926,0.0547926297527109,0.0025997166496569,-0.00552528493262185,TRUE,,4.12469936146296e-10,TRUE,primary_inferential,all_eligible_classes
100101,Non-steroidal anti-inflammatory drugs,1.31801598012689e-10,poisson,HAC-Wald,779.271076987878,8.64480015981839e-09,0.00517067140937011,7.99846743914059,FALSE,,-0.00203942529866359,-0.00966920244312894,-0.00327772691015489,-0.00593138668410476,TRUE,,5.27206392050756e-10,TRUE,primary_inferential,all_eligible_classes
010102,Compound alginates and proprietary indigestion preparations,2.50598269871574e-10,poisson,HAC-Wald,298.609412907656,9.13502716141731e-09,0.043290166007456,2.63911578567201,FALSE,,0.0117036234982629,0.0246021652622405,-0.00335112494455887,0.00363431985908243,TRUE,,9.844932030669e-10,TRUE,primary_inferential,all_eligible_classes
110303,Antivirals,3.73668930488198e-10,poisson,HAC-Wald,1.93751791594003,0.0505968867085177,0.0119588956003684,9.56253675082913,FALSE,,0.0195265574289063,0.00595583331291313,0.0137959084113599,0.0114159179675822,TRUE,,1.44223095977901e-09,TRUE,primary_inferential,all_eligible_classes
131106,Oxidisers and dyes,7.06498055815025e-10,negbin,NB-LRT,2.17489815027522,0.0175798549586675,0.216531576955525,,,646.340249193271,-0.0842340000429885,-0.0671370374743399,0.0138609477415267,-0.0128713518297779,TRUE,,2.67982021171216e-09,TRUE,primary_inferential,all_eligible_classes
040600,Drugs used in nausea and vertigo,1.2220327258123e-09,poisson,HAC-Wald,371.456519866835,4.56112654844164e-10,0.000386186964706159,10.4630984938967,FALSE,,-0.00605149208261674,0.0073302435199499,0.00139929713856225,-0.00246908422162663,TRUE,,4.48078666131178e-09,TRUE,primary_inferential,all_eligible_classes
050106,Clindamycin and lincomycin,1.21816414325666e-09,negbin,NB-LRT,6.28853452403622,3.60223126481017e-07,0.547217732113255,,,1325.47363201776,-0.0266022490152111,-0.0465933657640697,0.0135487623278228,-0.00936184588416349,TRUE,,4.48078666131178e-09,TRUE,primary_inferential,all_eligible_classes
040301,Tricyclic and related antidepressant drugs,1.61266541693797e-09,poisson,HAC-Wald,977.896344540353,2.19012058080782e-09,1.35377079262256e-05,12,TRUE,,0.00319788493321807,0.00533725733312285,-0.00322236691429331,0.000483392347496288,TRUE,,5.81617035616975e-09,TRUE,primary_inferential,all_eligible_classes
090202,Parent prepn for fluid and electrolyte imb,1.73556424201412e-09,negbin,NB-LRT,17.8839914654976,3.81094199487172e-10,0.0714001536367234,,,1508.08347983102,0.0171180603369999,0.0399614928568734,0.00762960080171739,0.0196865403306929,TRUE,,6.15845376198558e-09,TRUE,primary_inferential,all_eligible_classes
060301,Replacement therapy,2.76736407632453e-09,poisson,HAC-Wald,34.4264962173639,4.18470028663753e-07,2.20377283504103e-05,7.94020967234257,FALSE,,-0.00486369819530118,0.00866841730093974,0.00113519089303933,0.00271524979069296,TRUE,,9.66381106018091e-09,TRUE,primary_inferential,all_eligible_classes
070301,Combined hormonal contraceptives and systems,2.88416887699489e-09,poisson,HAC-Wald,237.423273141459,1.00387149259626e-06,7.78582055508403e-05,3.4878455781987,FALSE,,0.000754647320093803,-0.0153529759287568,0.00825743854519052,0.00380824539044539,TRUE,,9.91433051466992e-09,TRUE,primary_inferential,all_eligible_classes
040304,Other antidepressant drugs,9.35834179402458e-09,poisson,HAC-Wald,1240.32564086743,7.54526231247383e-10,7.02198262503284e-06,12,TRUE,,0.0020871302619621,0.00522610086069906,-0.00184140899576482,0.00083409147721486,TRUE,,3.16743876105447e-08,TRUE,primary_inferential,all_eligible_classes
041002,Nicotine dependence,1.03202153918762e-08,poisson,HAC-Wald,83.4267135430094,4.03393718359811e-08,0.00209029598627597,0.468305041300188,FALSE,,0.0635350997264736,-0.0252410707924061,0.00397635938579587,-0.0223229548337265,TRUE,,3.44007179729206e-08,TRUE,primary_inferential,all_eligible_classes
060106,Diabetic diagnostic and monitoring agents,3.47872522894322e-08,poisson,HAC-Wald,348.81606997778,4.98968270765032e-09,0.000495532161956414,12,TRUE,,-0.00430538883396519,-0.00618832379956549,0.00314533402386831,-0.000598422519125231,TRUE,,1.14226798562315e-07,TRUE,primary_inferential,all_eligible_classes
050113,Urinary-tract infections,6.36718162724136e-08,negbin,NB-LRT,414.510116512898,3.12099938024888e-10,0.10914368701706,,,1063.75747261991,-0.0391331245414254,0.0274839877428993,0.00744209911137433,-0.0128887000933962,TRUE,,2.05997052646044e-07,TRUE,primary_inferential,all_eligible_classes
070401,Drugs for urinary retention,1.34839814828667e-07,poisson,HAC-Wald,504.717795027916,8.21736777376344e-10,2.44767751933495e-06,12,TRUE,,-0.000263963842529474,0.00508676815095991,-0.00342042528580261,0.00212041124041693,TRUE,,4.29924047279809e-07,TRUE,primary_inferential,all_eligible_classes
060402,Male sex hormones and antagonists,2.04934035000003e-07,poisson,HAC-Wald,263.700545134648,7.74577755369309e-10,5.57225493535984e-06,12,TRUE,,-0.00236701829027735,0.00492876233840216,-0.00403870322448047,0.00167577952684564,TRUE,,6.44078395714296e-07,TRUE,primary_inferential,all_eligible_classes
090201,Oral preparation for fluid and electrolyte imbalance,2.79445014443342e-07,negbin,NB-LRT,102.575164847216,1.06555616144462e-06,0.143496604070752,,,968.277139869592,-0.0196853920561982,-0.0409216562206613,0.0162946368071114,0.000226067099010987,TRUE,,8.65885960246975e-07,TRUE,primary_inferential,all_eligible_classes
010402,Antimotility drugs,7.14324568042185e-07,poisson,HAC-Wald,92.1352552287555,2.97049272361889e-08,0.000239985382907926,5.04255266768532,FALSE,,-0.010222386030697,-0.0041144188756514,0.000295565349565563,0.00274252912907036,TRUE,,2.18265840235112e-06,TRUE,primary_inferential,all_eligible_classes
050102,Cephalosporins and other beta-lactams,1.42849334664464e-06,negbin,NB-LRT,92.0884766281431,0.000649593830547178,0.0905319736324246,,,1033.17080062758,-0.00920067149624489,0.0421189585318289,0.0077227908587405,0.00451479151025908,TRUE,,4.30504844194276e-06,TRUE,primary_inferential,all_eligible_classes
010301,H2-receptor antagonists,1.83653576003551e-06,poisson,HAC-Wald,167.286314495114,4.9081805097146e-07,1.75915624779366e-05,6.78293563018824,FALSE,,-0.005019852476676,0.00918470123008102,-0.00105044020204646,0.00380443695589293,TRUE,,5.45997117848395e-06,TRUE,primary_inferential,all_eligible_classes
040701,Non-opioid analgesics and compound preparations,2.87719695746866e-06,poisson,HAC-Wald,1817.33377929481,3.70719922794127e-09,8.02114249620622e-06,12,TRUE,,0.000754409542715705,0.00515269244198119,-0.00366829633188229,0.00219346927329848,TRUE,,8.43977774190808e-06,TRUE,primary_inferential,all_eligible_classes
020702,Vasoconstrictor sympathomimetics,7.99350184640877e-06,poisson,HAC-Wald,13.9943851812449,5.08979739611761e-08,0.000443605232850364,4.77844402169635,FALSE,,-0.0111992335254133,0.00864882264185392,0.000773934420697456,0.00431615982795852,TRUE,,2.31390842922359e-05,TRUE,primary_inferential,all_eligible_classes
030102,Antimuscarinic bronchodilators,2.96069984013973e-05,poisson,HAC-Wald,167.843927937038,1.62954793604373e-09,1.4111074223333e-05,4.69235631401784,FALSE,,0.000543773848917904,0.00695904533801204,-0.003490233209143,0.00545051305193388,TRUE,,8.45914240039922e-05,TRUE,primary_inferential,all_eligible_classes
060401,Female sex hormones and their modulators,4.03311619917895e-05,negbin,NB-LRT,814.947172104426,2.87464423793485e-06,0.84475308676891,,,1292.55733683938,-0.0217338316329346,-0.0249998270818132,-3.33009674611569e-05,0.00237393395558307,TRUE,,0.000113754559464022,TRUE,primary_inferential,all_eligible_classes
